"id","is_oreb","team","opponent","conference","opp_conference"
"3743-6",1,"Mississippi","Florida Atlantic","SEC","Conference USA"
"3744-1",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-2",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-5",1,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-6",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-7",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-8",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-9",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-10",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-11",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-12",1,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-13",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-14",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-15",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-16",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-17",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-18",1,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-19",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-20",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-21",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-22",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-23",1,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-25",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-26",1,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-28",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-30",1,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-34",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-35",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-36",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-37",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-38",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-39",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-40",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-41",1,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-42",1,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-44",1,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-45",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-46",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-47",0,"Florida","Kennesaw St.","SEC","Atlantic Sun"
"3744-48",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3744-49",0,"Kennesaw St.","Florida","Atlantic Sun","SEC"
"3745-2",1,"UCF","Florida St.","American Athletic Conference","ACC"
"3745-3",1,"UCF","Florida St.","American Athletic Conference","ACC"
"3745-5",0,"UCF","Florida St.","American Athletic Conference","ACC"
"3745-6",1,"UCF","Florida St.","American Athletic Conference","ACC"
"3745-7",1,"Florida St.","UCF","ACC","American Athletic Conference"
"3746-3",0,"Gonzaga","Michigan St.","WestCoast","BigTen"
"3746-4",0,"Gonzaga","Michigan St.","WestCoast","BigTen"
"3746-7",0,"Gonzaga","Michigan St.","WestCoast","BigTen"
"3746-9",0,"Gonzaga","Michigan St.","WestCoast","BigTen"
"3746-10",0,"Gonzaga","Michigan St.","WestCoast","BigTen"
"3747-1",1,"Houston","Saint Joseph's","American Athletic Conference","Atlantic 10"
"3747-3",1,"Houston","Saint Joseph's","American Athletic Conference","Atlantic 10"
"3747-5",0,"Houston","Saint Joseph's","American Athletic Conference","Atlantic 10"
"3747-7",0,"Houston","Saint Joseph's","American Athletic Conference","Atlantic 10"
"3747-8",1,"Houston","Saint Joseph's","American Athletic Conference","Atlantic 10"
"3747-9",0,"Houston","Saint Joseph's","American Athletic Conference","Atlantic 10"
"3747-10",1,"Houston","Saint Joseph's","American Athletic Conference","Atlantic 10"
"3748-1",0,"Illinois","UMKC","BigTen","Summit League"
"3748-2",0,"Illinois","UMKC","BigTen","Summit League"
"3748-3",0,"Illinois","UMKC","BigTen","Summit League"
"3748-4",0,"Illinois","UMKC","BigTen","Summit League"
"3748-6",0,"Illinois","UMKC","BigTen","Summit League"
"3748-7",0,"Illinois","UMKC","BigTen","Summit League"
"3749-1",0,"Iowa","North Carolina A&T","BigTen","Colonial"
"3750-1",1,"TCU","Lamar","Big 12","SouthLand"
"3750-2",0,"TCU","Lamar","Big 12","SouthLand"
"3751-4",1,"UCLA","Long Beach St.","PAC 12","BigWest"
"3751-5",0,"UCLA","Long Beach St.","PAC 12","BigWest"
"3751-6",1,"UCLA","Long Beach St.","PAC 12","BigWest"
"3751-7",1,"UCLA","Long Beach St.","PAC 12","BigWest"
"3751-10",0,"UCLA","Long Beach St.","PAC 12","BigWest"
"3751-11",0,"UCLA","Long Beach St.","PAC 12","BigWest"
"3751-12",1,"UCLA","Long Beach St.","PAC 12","BigWest"
"3751-13",0,"UCLA","Long Beach St.","PAC 12","BigWest"
"3753-2",0,"Stanford","Wisconsin","PAC 12","BigTen"
"3753-3",0,"Stanford","Wisconsin","PAC 12","BigTen"
"3754-1",0,"Washington St.","Boise St.","PAC 12","MWC"
"3754-2",0,"Washington St.","Boise St.","PAC 12","MWC"
"3756-2",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-5",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-6",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-7",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-8",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-10",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-11",1,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-12",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-13",1,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-14",1,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-17",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-19",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-20",1,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-22",1,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-24",1,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-27",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-28",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-29",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-30",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-32",1,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-33",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-34",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-36",1,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-37",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-38",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-39",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-40",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-41",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-42",0,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-43",1,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-44",1,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-45",1,"UNLV","Incarnate Word","MWC","SouthLand"
"3756-47",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-50",0,"Incarnate Word","UNLV","SouthLand","MWC"
"3756-52",1,"UNLV","Incarnate Word","MWC","SouthLand"
"3757-2",1,"VCU","Morgan St.","Atlantic 10","MEAC"
"3758-1",0,"Providence","Northeastern","BigEast","Colonial"
"3758-2",1,"Providence","Northeastern","BigEast","Colonial"
"3760-1",0,"Tennessee","Colorado","SEC","PAC 12"
"3760-2",0,"Tennessee","Colorado","SEC","PAC 12"
"3761-1",0,"Pacific","North Dakota St.","WestCoast","Summit League"
"3761-2",1,"Pacific","North Dakota St.","WestCoast","Summit League"
"3761-3",0,"Pacific","North Dakota St.","WestCoast","Summit League"
"3762-2",0,"Notre Dame","Youngstown St.","ACC","Horizon"
"3762-3",1,"Notre Dame","Youngstown St.","ACC","Horizon"
"3762-4",0,"Notre Dame","Youngstown St.","ACC","Horizon"
"3762-5",1,"Notre Dame","Youngstown St.","ACC","Horizon"
"3762-6",0,"Notre Dame","Youngstown St.","ACC","Horizon"
"3763-1",1,"Oklahoma St.","Oakland","Big 12","Horizon"
"3763-2",0,"Oklahoma St.","Oakland","Big 12","Horizon"
"3763-4",0,"Oklahoma St.","Oakland","Big 12","Horizon"
"3764-1",0,"Baylor","Northern Colorado","Big 12","BigSky"
"3764-2",0,"Baylor","Northern Colorado","Big 12","BigSky"
"3764-6",0,"Baylor","Northern Colorado","Big 12","BigSky"
"3765-1",0,"Creighton","Holy Cross","BigEast","Patriot League"
"3765-2",0,"Creighton","Holy Cross","BigEast","Patriot League"
"3765-4",0,"Creighton","Holy Cross","BigEast","Patriot League"
"3765-5",0,"Creighton","Holy Cross","BigEast","Patriot League"
"3765-6",1,"Creighton","Holy Cross","BigEast","Patriot League"
"3765-7",0,"Creighton","Holy Cross","BigEast","Patriot League"
"3765-9",0,"Creighton","Holy Cross","BigEast","Patriot League"
"3766-1",0,"Drake","Wofford","MVC","Southern"
"3766-3",1,"Drake","Wofford","MVC","Southern"
"3766-4",0,"Drake","Wofford","MVC","Southern"
"3766-5",0,"Drake","Wofford","MVC","Southern"
"3767-1",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-2",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-4",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-5",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-6",1,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-7",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-11",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-12",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-14",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-17",1,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-18",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-20",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-21",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-22",1,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-23",1,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-24",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-25",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-26",1,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-28",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-29",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-31",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-32",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-33",1,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-37",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-38",1,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-39",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-41",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-42",1,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-43",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-44",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-45",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-46",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-47",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-48",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-49",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-51",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-52",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3767-53",0,"Florida","Florida Atlantic","SEC","Conference USA"
"3767-54",0,"Florida Atlantic","Florida","Conference USA","SEC"
"3769-1",1,"Houston","Oral Roberts","American Athletic Conference","Summit League"
"3769-2",0,"Houston","Oral Roberts","American Athletic Conference","Summit League"
"3769-5",1,"Houston","Oral Roberts","American Athletic Conference","Summit League"
"3769-7",0,"Houston","Oral Roberts","American Athletic Conference","Summit League"
"3770-1",1,"Illinois","Monmouth","BigTen","Colonial"
"3770-2",0,"Illinois","Monmouth","BigTen","Colonial"
"3770-3",1,"Illinois","Monmouth","BigTen","Colonial"
"3772-1",0,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-2",0,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-3",0,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-4",0,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-5",0,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-6",1,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-7",1,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-9",1,"UCLA","Norfolk St.","PAC 12","MEAC"
"3772-10",1,"UCLA","Norfolk St.","PAC 12","MEAC"
"3773-1",1,"UCF","Western Illinois","American Athletic Conference","Summit League"
"3774-1",1,"Alabama","South Alabama","SEC","SunBelt"
"3774-5",1,"Alabama","South Alabama","SEC","SunBelt"
"3775-1",1,"Winthrop","Auburn","BigSouth","SEC"
"3775-2",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-5",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-7",0,"Auburn","Winthrop","SEC","BigSouth"
"3775-8",0,"Winthrop","Auburn","BigSouth","SEC"
"3775-9",0,"Winthrop","Auburn","BigSouth","SEC"
"3775-10",0,"Auburn","Winthrop","SEC","BigSouth"
"3775-11",0,"Winthrop","Auburn","BigSouth","SEC"
"3775-12",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-14",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-15",0,"Auburn","Winthrop","SEC","BigSouth"
"3775-16",0,"Winthrop","Auburn","BigSouth","SEC"
"3775-19",0,"Auburn","Winthrop","SEC","BigSouth"
"3775-20",0,"Winthrop","Auburn","BigSouth","SEC"
"3775-21",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-22",1,"Winthrop","Auburn","BigSouth","SEC"
"3775-23",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-25",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-26",0,"Auburn","Winthrop","SEC","BigSouth"
"3775-27",1,"Winthrop","Auburn","BigSouth","SEC"
"3775-28",0,"Winthrop","Auburn","BigSouth","SEC"
"3775-29",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-31",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-32",0,"Auburn","Winthrop","SEC","BigSouth"
"3775-34",0,"Winthrop","Auburn","BigSouth","SEC"
"3775-36",0,"Auburn","Winthrop","SEC","BigSouth"
"3775-37",1,"Winthrop","Auburn","BigSouth","SEC"
"3775-38",1,"Auburn","Winthrop","SEC","BigSouth"
"3775-39",0,"Winthrop","Auburn","BigSouth","SEC"
"3776-1",1,"Maryland","Binghamton","BigTen","American East"
"3776-2",1,"Maryland","Binghamton","BigTen","American East"
"3776-3",0,"Maryland","Binghamton","BigTen","American East"
"3776-4",0,"Maryland","Binghamton","BigTen","American East"
"3776-5",1,"Maryland","Binghamton","BigTen","American East"
"3777-1",0,"Eastern Michigan","Bradley","Mid American","MVC"
"3777-2",1,"Eastern Michigan","Bradley","Mid American","MVC"
"3777-3",0,"Eastern Michigan","Bradley","Mid American","MVC"
"3777-4",0,"Eastern Michigan","Bradley","Mid American","MVC"
"3777-5",0,"Eastern Michigan","Bradley","Mid American","MVC"
"3778-2",0,"Cal Baptist","Cal St. Northridge","WAC","BigWest"
"3778-3",0,"Cal Baptist","Cal St. Northridge","WAC","BigWest"
"3778-4",0,"Cal Baptist","Cal St. Northridge","WAC","BigWest"
"3779-1",0,"Mississippi","Chattanooga","SEC","Southern"
"3780-1",0,"Syracuse","Colgate","ACC","Patriot League"
"3780-2",0,"Syracuse","Colgate","ACC","Patriot League"
"3780-3",0,"Syracuse","Colgate","ACC","Patriot League"
"3781-1",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-2",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-3",1,"Dayton","UNLV","Atlantic 10","MWC"
"3781-4",1,"Dayton","UNLV","Atlantic 10","MWC"
"3781-5",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-7",1,"Dayton","UNLV","Atlantic 10","MWC"
"3781-8",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-10",1,"Dayton","UNLV","Atlantic 10","MWC"
"3781-12",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-13",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-14",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-16",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-17",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-20",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-21",1,"UNLV","Dayton","MWC","Atlantic 10"
"3781-22",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-23",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-24",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-26",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-27",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-29",1,"UNLV","Dayton","MWC","Atlantic 10"
"3781-31",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-32",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-33",0,"UNLV","Dayton","MWC","Atlantic 10"
"3781-35",1,"UNLV","Dayton","MWC","Atlantic 10"
"3781-36",0,"Dayton","UNLV","Atlantic 10","MWC"
"3781-37",1,"UNLV","Dayton","MWC","Atlantic 10"
"3781-38",1,"UNLV","Dayton","MWC","Atlantic 10"
"3782-1",0,"Kansas","Duke","Big 12","ACC"
"3782-2",1,"Kansas","Duke","Big 12","ACC"
"3782-4",1,"Kansas","Duke","Big 12","ACC"
"3782-8",0,"Duke","Kansas","ACC","Big 12"
"3782-9",0,"Kansas","Duke","Big 12","ACC"
"3782-12",0,"Kansas","Duke","Big 12","ACC"
"3782-13",0,"Kansas","Duke","Big 12","ACC"
"3782-14",1,"Kansas","Duke","Big 12","ACC"
"3782-18",1,"Duke","Kansas","ACC","Big 12"
"3782-19",0,"Kansas","Duke","Big 12","ACC"
"3782-21",0,"Kansas","Duke","Big 12","ACC"
"3782-22",1,"Kansas","Duke","Big 12","ACC"
"3782-23",1,"Duke","Kansas","ACC","Big 12"
"3783-1",0,"N.C. State","FIU","ACC","Conference USA"
"3783-3",0,"N.C. State","FIU","ACC","Conference USA"
"3783-4",0,"N.C. State","FIU","ACC","Conference USA"
"3784-1",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-3",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-4",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-5",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-6",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-7",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-8",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-10",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-11",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-12",1,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-13",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-14",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-15",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3784-16",0,"North Carolina","Gardner Webb","ACC","BigSouth"
"3785-5",1,"Georgetown","Northwestern","BigEast","BigTen"
"3786-1",0,"Kentucky","Michigan St.","SEC","BigTen"
"3786-2",0,"Kentucky","Michigan St.","SEC","BigTen"
"3786-4",0,"Kentucky","Michigan St.","SEC","BigTen"
"3786-5",0,"Kentucky","Michigan St.","SEC","BigTen"
"3786-7",0,"Kentucky","Michigan St.","SEC","BigTen"
"3786-8",0,"Kentucky","Michigan St.","SEC","BigTen"
"3786-9",1,"Kentucky","Michigan St.","SEC","BigTen"
"3786-10",0,"Kentucky","Michigan St.","SEC","BigTen"
"3787-1",0,"Purdue","Marquette","BigTen","BigEast"
"3788-2",1,"Oregon","Montana St.","PAC 12","BigSky"
"3788-3",0,"Oregon","Montana St.","PAC 12","BigSky"
"3788-4",1,"Oregon","Montana St.","PAC 12","BigSky"
"3789-1",0,"Washington St.","Prairie View A&M","PAC 12","SWAC"
"3789-2",0,"Washington St.","Prairie View A&M","PAC 12","SWAC"
"3789-3",0,"Washington St.","Prairie View A&M","PAC 12","SWAC"
"3789-4",0,"Washington St.","Prairie View A&M","PAC 12","SWAC"
"3791-1",0,"VCU","Arizona St.","Atlantic 10","PAC 12"
"3791-3",0,"VCU","Arizona St.","Atlantic 10","PAC 12"
"3792-1",1,"Arkansas","South Dakota St.","SEC","Summit League"
"3792-2",0,"Arkansas","South Dakota St.","SEC","Summit League"
"3792-3",1,"Arkansas","South Dakota St.","SEC","Summit League"
"3792-4",0,"Arkansas","South Dakota St.","SEC","Summit League"
"3792-5",0,"Arkansas","South Dakota St.","SEC","Summit League"
"3792-6",0,"Arkansas","South Dakota St.","SEC","Summit League"
"3793-2",0,"Ohio St.","Eastern Illinois","BigTen","OVC"
"3793-3",0,"Ohio St.","Eastern Illinois","BigTen","OVC"
"3793-4",0,"Ohio St.","Eastern Illinois","BigTen","OVC"
"3793-6",1,"Ohio St.","Eastern Illinois","BigTen","OVC"
"3794-1",1,"Tennessee","Florida Gulf Coast","SEC","Atlantic Sun"
"3795-1",0,"Gonzaga","Texas","WestCoast","Big 12"
"3795-2",0,"Texas","Gonzaga","Big 12","WestCoast"
"3795-3",0,"Gonzaga","Texas","WestCoast","Big 12"
"3795-4",0,"Gonzaga","Texas","WestCoast","Big 12"
"3795-5",0,"Texas","Gonzaga","Big 12","WestCoast"
"3795-6",0,"Gonzaga","Texas","WestCoast","Big 12"
"3796-2",0,"Houston","Texas Southern","American Athletic Conference","SWAC"
"3796-3",1,"Houston","Texas Southern","American Athletic Conference","SWAC"
"3796-4",0,"Houston","Texas Southern","American Athletic Conference","SWAC"
"3796-5",1,"Houston","Texas Southern","American Athletic Conference","SWAC"
"3796-6",0,"Houston","Texas Southern","American Athletic Conference","SWAC"
"3797-1",0,"Iowa","Seton Hall","BigTen","BigEast"
"3797-2",0,"Iowa","Seton Hall","BigTen","BigEast"
"3797-3",0,"Iowa","Seton Hall","BigTen","BigEast"
"3797-4",0,"Iowa","Seton Hall","BigTen","BigEast"
"3797-5",1,"Iowa","Seton Hall","BigTen","BigEast"
"3797-9",0,"Iowa","Seton Hall","BigTen","BigEast"
"3798-2",0,"Michigan","Pittsburgh","BigTen","ACC"
"3799-1",1,"Notre Dame","Southern Indiana","ACC","OVC"
"3799-2",0,"Notre Dame","Southern Indiana","ACC","OVC"
"3799-3",0,"Notre Dame","Southern Indiana","ACC","OVC"
"3799-5",0,"Notre Dame","Southern Indiana","ACC","OVC"
"3799-6",0,"Notre Dame","Southern Indiana","ACC","OVC"
"3800-1",1,"Arizona","Utah Tech","PAC 12","WAC"
"3800-2",0,"Arizona","Utah Tech","PAC 12","WAC"
"3800-3",0,"Arizona","Utah Tech","PAC 12","WAC"
"3800-4",1,"Arizona","Utah Tech","PAC 12","WAC"
"3800-5",1,"Arizona","Utah Tech","PAC 12","WAC"
"3800-7",0,"Arizona","Utah Tech","PAC 12","WAC"
"3801-1",0,"Michigan","Arizona St.","BigTen","PAC 12"
"3801-2",0,"Michigan","Arizona St.","BigTen","PAC 12"
